shipment_id,ship_date,order_id,carrier_id,carrier_name,service_level,origin_region,destination_zone,package_weight_lb,package_length_in,package_width_in,package_height_in,billed_weight_lb,base_cost,fuel_surcharge,residential_fee,delivery_area_fee,oversized_fee,address_correction_fee,ltl_handling_fee,total_shipping_cost,delivered_days
SHP100158,2025-01-26,ORD800207,CR004,XPO LTL,Standard LTL,Midwest,5,219.85,43,37,44,504.0,451.08,47.78,0.0,0.0,0.0,0.0,0.0,498.86,5
SHP100159,2025-08-08,ORD802849,CR001,UPS,Ground,Midwest,4,3.7,18,9,23,27.0,241.38,25.92,0.0,0.0,0.0,0.0,0.0,267.3,3
SHP100160,2024-05-13,ORD802964,CR002,FedEx,Ground,Northeast,3,1.72,5,7,4,2.0,9.9,1.35,0.0,0.0,0.0,0.0,0.0,11.25,6
SHP100161,2025-09-01,ORD800175,CR001,UPS,Ground,Midwest,5,15.27,10,20,12,17.5,133.7,23.61,4.95,0.0,0.0,0.0,0.0,162.26,2
SHP100162,2025-01-04,ORD802784,CR001,UPS,2nd Day Air,Northeast,6,9.4,22,20,14,44.5,651.04,77.71,0.0,6.75,0.0,0.0,0.0,735.49,5
SHP100163,2024-03-09,ORD801361,CR004,XPO LTL,Expedited LTL,West,5,281.85,20,50,28,282.0,272.41,35.35,0.0,0.0,0.0,0.0,0.0,307.76,4
SHP100164,2024-10-01,ORD802912,CR001,UPS,2nd Day Air,West,6,9.87,17,11,22,30.0,438.9,58.9,4.95,0.0,0.0,0.0,0.0,502.75,5
SHP100165,2025-10-10,ORD800134,CR004,XPO LTL,Standard LTL,Northeast,7,80.0,32,45,35,363.0,343.03,42.33,0.0,0.0,0.0,0.0,0.0,385.36,2
SHP100166,2024-03-28,ORD800802,CR001,UPS,Ground,West,5,23.15,9,24,19,30.0,285.6,46.53,0.0,0.0,0.0,0.0,0.0,332.13,5
SHP100167,2024-05-08,ORD802854,CR001,UPS,Ground,Northeast,4,3.21,24,23,16,64.0,931.84,161.3,0.0,0.0,0.0,0.0,0.0,1093.14,3
SHP100168,2024-07-31,ORD803629,CR001,UPS,2nd Day Air,South,6,9.72,20,15,19,41.5,607.14,82.05,0.0,6.75,0.0,0.0,0.0,695.94,2
SHP100169,2025-09-15,ORD800498,CR001,UPS,Ground,South,4,0.79,9,15,21,20.5,183.27,26.26,4.95,0.0,0.0,0.0,0.0,214.48,4
SHP100170,2025-10-11,ORD803552,CR002,FedEx,Ground,South,4,4.48,18,25,22,71.5,1071.07,171.32,0.0,0.0,0.0,0.0,0.0,1242.39,5
SHP100171,2024-11-25,ORD804166,CR003,USPS,Ground Advantage,Northeast,6,3.68,16,25,4,12.0,76.8,10.95,4.95,0.0,18.5,0.0,0.0,111.2,2
SHP100172,2024-10-31,ORD800504,CR003,USPS,Priority Mail,West,4,11.36,6,18,24,19.0,148.58,23.35,0.0,0.0,0.0,0.0,0.0,171.93,5
SHP100173,2025-02-28,ORD802482,CR001,UPS,2nd Day Air,South,5,18.48,22,22,5,18.5,204.98,28.44,4.95,0.0,0.0,0.0,0.0,238.37,4
SHP100174,2024-07-12,ORD801769,CR004,XPO LTL,Expedited LTL,South,5,358.07,45,35,19,358.5,369.61,66.21,0.0,0.0,0.0,0.0,24.0,459.83,8
SHP100175,2024-01-03,ORD803575,CR001,UPS,Ground,South,8,0.65,23,14,14,32.5,364.98,47.57,0.0,0.0,0.0,0.0,0.0,412.55,2
SHP100176,2025-02-12,ORD802448,CR002,FedEx,Ground,South,6,0.74,23,20,6,20.0,207.6,31.06,0.0,6.75,18.5,0.0,0.0,263.91,4
SHP100177,2025-07-29,ORD802781,CR003,USPS,Ground Advantage,West,6,9.69,15,13,16,22.5,176.62,23.12,0.0,6.75,0.0,0.0,0.0,206.49,5
SHP100178,2024-10-26,ORD800922,CR002,FedEx,Ground,Midwest,6,6.84,20,9,18,23.5,243.93,38.99,4.95,0.0,0.0,0.0,0.0,287.87,3
SHP100179,2025-08-08,ORD801540,CR003,USPS,Priority Mail,Midwest,6,3.16,9,23,8,12.0,109.08,12.22,4.95,0.0,0.0,0.0,0.0,126.25,5
SHP100180,2025-11-20,ORD800298,CR002,FedEx,Ground,West,7,26.31,16,9,21,26.5,290.71,34.86,0.0,6.75,0.0,0.0,0.0,332.32,7
SHP100181,2024-03-31,ORD802850,CR003,USPS,Priority Mail,Northeast,3,8.4,18,19,16,39.5,365.77,37.23,4.95,0.0,0.0,0.0,0.0,407.95,4
SHP100182,2025-02-18,ORD802258,CR002,FedEx,Express Saver,West,5,15.87,24,13,22,49.5,654.39,117.3,0.0,0.0,0.0,0.0,0.0,771.69,3
SHP100183,2025-10-12,ORD802961,CR001,UPS,Ground,South,5,26.58,22,24,15,57.0,862.41,145.65,4.95,0.0,0.0,0.0,0.0,1013.01,6
SHP100184,2025-11-24,ORD803825,CR003,USPS,Ground Advantage,Midwest,5,29.7,12,25,13,30.0,222.3,35.53,0.0,0.0,0.0,0.0,0.0,257.83,1
SHP100185,2024-04-02,ORD804108,CR001,UPS,Ground,Northeast,5,7.79,14,18,15,27.5,261.8,40.54,0.0,0.0,0.0,0.0,0.0,302.34,6
SHP100186,2025-03-13,ORD802259,CR002,FedEx,Ground,Northeast,6,3.94,23,19,17,53.5,864.56,101.07,0.0,0.0,18.5,0.0,0.0,984.13,3
SHP100187,2025-04-09,ORD801094,CR003,USPS,Ground Advantage,Northeast,5,6.93,17,23,10,28.5,211.19,27.81,0.0,0.0,0.0,0.0,0.0,238.99,4
SHP100188,2024-10-02,ORD801083,CR004,XPO LTL,Expedited LTL,West,4,232.92,25,40,28,233.0,207.6,25.73,0.0,0.0,0.0,0.0,0.0,233.34,4
SHP100189,2025-06-23,ORD802011,CR002,FedEx,Ground,Midwest,4,4.08,25,7,21,26.5,243.8,41.24,4.95,0.0,18.5,0.0,0.0,308.49,3
SHP100190,2024-07-08,ORD803442,CR002,FedEx,Ground,West,7,10.0,20,4,13,10.5,94.92,9.92,4.95,0.0,0.0,0.0,0.0,109.79,4
SHP100191,2025-02-02,ORD800226,CR001,UPS,Ground,West,2,3.26,12,11,23,22.0,171.6,24.34,4.95,0.0,0.0,0.0,0.0,200.89,4
SHP100192,2025-03-14,ORD801666,CR002,FedEx,Ground,Northeast,8,8.03,17,25,7,21.5,248.54,43.39,0.0,6.75,18.5,0.0,0.0,317.18,2
SHP100193,2025-12-20,ORD800307,CR003,USPS,Priority Mail,Midwest,8,21.38,9,17,6,21.5,267.03,45.8,4.95,0.0,0.0,0.0,0.0,317.78,3
SHP100194,2024-10-13,ORD803757,CR003,USPS,Ground Advantage,Midwest,4,9.64,16,20,25,58.0,657.14,94.86,4.95,0.0,0.0,0.0,0.0,756.95,6
SHP100195,2024-11-10,ORD802828,CR003,USPS,Ground Advantage,Midwest,5,11.71,19,5,25,17.5,104.12,15.38,0.0,0.0,0.0,0.0,0.0,119.51,5
SHP100196,2025-08-28,ORD801504,CR001,UPS,Ground,West,7,13.85,24,23,4,16.0,140.64,24.51,0.0,0.0,0.0,0.0,0.0,165.15,3
SHP100197,2024-03-12,ORD803478,CR002,FedEx,Ground,West,3,9.1,22,14,10,22.5,193.72,31.35,4.95,0.0,0.0,0.0,0.0,230.02,4
SHP100198,2024-12-07,ORD800272,CR004,XPO LTL,Standard LTL,Midwest,8,257.24,28,41,38,314.0,315.57,48.42,0.0,0.0,0.0,0.0,0.0,363.99,4
SHP100199,2024-07-02,ORD801517,CR003,USPS,Priority Mail,West,4,18.08,7,25,20,25.5,252.2,44.66,4.95,0.0,0.0,0.0,0.0,301.8,4
SHP100200,2024-09-08,ORD803358,CR001,UPS,Ground,Northeast,5,4.09,15,11,19,23.0,218.96,25.37,4.95,0.0,0.0,0.0,0.0,249.28,4
SHP100201,2025-10-15,ORD800270,CR003,USPS,Ground Advantage,South,6,2.51,25,13,12,28.5,223.72,35.87,0.0,0.0,0.0,0.0,0.0,259.59,2
SHP100202,2024-04-14,ORD803552,CR002,FedEx,Ground,Northeast,3,6.3,4,25,5,6.5,37.18,4.74,4.95,0.0,0.0,0.0,0.0,46.87,4
SHP100203,2024-05-22,ORD802773,CR001,UPS,Ground,South,2,11.79,8,9,20,12.0,71.16,8.36,4.95,0.0,0.0,0.0,0.0,84.47,2
SHP100204,2024-07-10,ORD802011,CR002,FedEx,Ground,Northeast,4,7.08,8,16,9,8.5,53.63,5.65,0.0,0.0,0.0,0.0,0.0,59.29,1
SHP100205,2025-08-24,ORD801636,CR003,USPS,Ground Advantage,Midwest,4,8.75,12,10,24,21.0,146.16,16.3,4.95,0.0,18.5,0.0,0.0,185.91,2
SHP100206,2024-07-09,ORD803580,CR003,USPS,Priority Mail,South,7,5.25,25,16,20,58.0,1044.0,134.33,0.0,0.0,18.5,0.0,0.0,1196.83,4
SHP100207,2025-02-18,ORD801485,CR003,USPS,Ground Advantage,Northeast,5,10.5,20,5,18,13.0,77.35,10.26,4.95,0.0,0.0,0.0,0.0,92.56,7
SHP100208,2025-01-18,ORD802402,CR002,FedEx,Express Saver,South,5,8.23,23,7,6,8.5,79.22,13.21,0.0,0.0,0.0,0.0,0.0,92.43,3
SHP100209,2024-05-20,ORD800757,CR002,FedEx,Ground,South,7,6.77,7,11,19,11.0,99.44,10.28,4.95,6.75,0.0,0.0,0.0,121.42,4
SHP100210,2024-06-19,ORD802710,CR001,UPS,2nd Day Air,West,4,7.48,19,6,13,11.0,112.75,11.66,0.0,0.0,0.0,0.0,0.0,124.41,3
SHP100211,2025-09-25,ORD803962,CR001,UPS,Ground,Midwest,5,4.83,13,21,18,35.5,337.96,47.7,4.95,0.0,0.0,0.0,0.0,390.61,3
SHP100212,2024-04-15,ORD802806,CR004,XPO LTL,Expedited LTL,South,7,234.85,22,49,39,302.5,357.25,48.32,0.0,0.0,0.0,0.0,24.0,429.57,4
SHP100213,2025-05-29,ORD802415,CR001,UPS,Ground,South,6,10.49,12,12,13,13.5,110.97,13.07,4.95,0.0,0.0,0.0,0.0,128.99,2
SHP100214,2025-08-08,ORD800977,CR001,UPS,Ground,Northeast,7,16.44,6,14,14,16.5,145.03,25.51,4.95,6.75,0.0,0.0,0.0,182.24,3
SHP100215,2024-11-26,ORD802330,CR001,UPS,2nd Day Air,Midwest,4,25.33,19,9,15,25.5,330.74,39.63,0.0,0.0,0.0,0.0,0.0,370.37,4
SHP100216,2024-03-12,ORD800925,CR001,UPS,Ground,South,7,7.21,20,20,7,20.5,218.53,38.12,4.95,0.0,0.0,0.0,0.0,261.6,5
SHP100217,2024-03-11,ORD800284,CR004,XPO LTL,Standard LTL,Northeast,3,182.05,20,32,36,182.5,118.99,13.88,0.0,0.0,0.0,0.0,0.0,132.87,4
SHP100218,2024-06-12,ORD803406,CR001,UPS,Ground,West,6,9.76,5,16,14,10.0,82.2,9.93,0.0,0.0,0.0,0.0,0.0,92.13,2
SHP100219,2024-01-09,ORD802525,CR001,UPS,Ground,South,6,17.22,14,8,25,20.5,206.84,25.16,4.95,0.0,18.5,0.0,0.0,255.46,7
SHP100220,2024-06-11,ORD800886,CR003,USPS,Ground Advantage,Northeast,5,30.21,5,5,20,30.5,226.0,34.26,4.95,0.0,0.0,0.0,0.0,265.21,3
SHP100221,2024-11-22,ORD801131,CR004,XPO LTL,Expedited LTL,Northeast,3,180.64,50,28,45,453.5,399.53,60.8,0.0,0.0,0.0,0.0,0.0,460.33,6
SHP100222,2024-10-22,ORD801260,CR003,USPS,Ground Advantage,Midwest,4,3.25,13,13,11,13.5,74.38,11.37,0.0,0.0,0.0,0.0,0.0,85.76,4
SHP100223,2025-04-12,ORD804155,CR001,UPS,Next Day Air,West,3,5.93,5,15,11,6.0,66.78,6.83,0.0,0.0,0.0,0.0,0.0,73.61,5
SHP100224,2025-03-10,ORD802361,CR001,UPS,Ground,South,5,9.13,15,8,23,20.0,190.4,26.66,4.95,0.0,18.5,0.0,0.0,240.51,3
SHP100225,2025-03-29,ORD802708,CR001,UPS,Ground,Midwest,6,8.23,7,4,16,8.5,61.88,10.87,4.95,6.75,0.0,0.0,0.0,84.45,2
SHP100226,2025-04-06,ORD804054,CR001,UPS,Ground,West,3,7.3,23,11,17,31.0,259.47,25.95,0.0,0.0,0.0,0.0,0.0,285.42,1
SHP100227,2024-09-07,ORD802575,CR003,USPS,Ground Advantage,West,3,3.14,11,4,23,7.5,32.48,3.46,0.0,0.0,0.0,0.0,0.0,35.93,2
SHP100228,2025-07-11,ORD803144,CR001,UPS,Ground,West,4,7.09,11,19,22,33.5,299.49,47.64,0.0,0.0,0.0,0.0,0.0,347.13,4
SHP100229,2024-08-30,ORD800298,CR003,USPS,Ground Advantage,South,6,1.0,25,23,18,74.5,910.39,152.94,4.95,6.75,0.0,0.0,0.0,1075.03,3
SHP100230,2024-05-16,ORD803346,CR004,XPO LTL,Standard LTL,Midwest,4,269.18,31,28,43,269.5,191.88,33.5,0.0,0.0,0.0,0.0,0.0,225.39,5
SHP100231,2025-01-03,ORD804141,CR003,USPS,Priority Mail,Midwest,6,3.59,25,18,10,32.5,362.7,49.8,4.95,0.0,0.0,0.0,0.0,417.45,6
SHP100232,2025-12-20,ORD802476,CR004,XPO LTL,Standard LTL,Northeast,5,144.63,28,49,24,237.0,182.96,24.33,0.0,0.0,0.0,0.0,0.0,207.29,8
SHP100233,2025-06-23,ORD803164,CR001,UPS,2nd Day Air,West,3,17.41,4,7,17,17.5,165.03,25.19,0.0,0.0,0.0,0.0,0.0,190.22,3
SHP100234,2025-09-13,ORD800672,CR002,FedEx,Ground,Northeast,6,4.54,9,13,10,8.5,63.66,11.23,4.95,0.0,0.0,0.0,0.0,79.84,4
SHP100235,2024-07-06,ORD801869,CR003,USPS,Ground Advantage,Northeast,7,25.71,4,10,21,26.0,215.8,31.54,4.95,0.0,0.0,0.0,0.0,252.29,2
SHP100236,2024-06-04,ORD800692,CR001,UPS,Ground,Northeast,5,25.96,19,17,19,44.5,423.64,70.44,4.95,0.0,0.0,0.0,0.0,499.03,4
SHP100237,2024-09-09,ORD801547,CR003,USPS,Priority Mail,West,7,2.27,9,15,11,11.0,106.92,14.71,4.95,0.0,0.0,12.0,0.0,138.58,5
SHP100238,2024-06-03,ORD800890,CR003,USPS,Ground Advantage,Midwest,4,10.08,5,23,10,10.5,57.85,6.04,0.0,0.0,0.0,0.0,0.0,63.89,2
SHP100239,2024-04-07,ORD802774,CR002,FedEx,Express Saver,West,3,1.95,24,19,17,56.0,1088.08,144.94,4.95,0.0,0.0,12.0,0.0,1249.97,5
SHP100240,2024-02-22,ORD804086,CR001,UPS,Ground,Northeast,5,7.14,22,13,18,37.5,357.0,46.7,0.0,0.0,0.0,0.0,0.0,403.7,5
SHP100241,2024-06-23,ORD803496,CR001,UPS,Ground,West,3,3.95,16,6,19,13.5,87.75,10.59,4.95,0.0,0.0,0.0,0.0,103.29,5
SHP100242,2024-04-22,ORD801450,CR001,UPS,Next Day Air,Northeast,5,5.25,15,20,17,37.0,704.11,84.26,4.95,0.0,0.0,0.0,0.0,793.32,4
SHP100243,2024-07-08,ORD800322,CR002,FedEx,Ground,West,5,13.63,22,18,12,34.5,337.75,34.42,4.95,0.0,0.0,0.0,0.0,377.13,2
SHP100244,2025-06-01,ORD803182,CR001,UPS,Ground,South,5,6.01,18,21,5,14.0,106.96,11.66,4.95,0.0,0.0,0.0,0.0,123.57,3
SHP100245,2025-12-15,ORD803803,CR001,UPS,Ground,South,6,7.58,16,15,12,21.0,211.89,33.73,0.0,6.75,0.0,0.0,0.0,252.37,5
SHP100246,2025-11-29,ORD802261,CR002,FedEx,Ground,West,2,11.16,9,16,25,26.0,208.78,31.45,0.0,0.0,0.0,12.0,0.0,252.23,4
SHP100247,2024-03-25,ORD802987,CR001,UPS,Ground,Northeast,5,13.32,14,14,16,23.0,218.96,31.98,4.95,0.0,0.0,0.0,0.0,255.89,4
SHP100248,2024-10-29,ORD803829,CR004,XPO LTL,Standard LTL,South,6,286.17,26,48,38,341.5,302.23,44.97,0.0,0.0,0.0,0.0,0.0,347.2,3
SHP100249,2025-02-04,ORD803735,CR001,UPS,Ground,Northeast,2,19.72,14,9,9,20.0,156.0,22.9,0.0,0.0,0.0,0.0,0.0,178.9,3
SHP100250,2024-08-28,ORD801664,CR001,UPS,Ground,South,5,2.38,14,5,19,10.0,76.4,12.59,4.95,0.0,0.0,0.0,0.0,93.94,6
SHP100251,2025-04-25,ORD800273,CR001,UPS,Ground,South,5,13.89,16,9,24,25.0,238.0,35.52,4.95,0.0,18.5,0.0,0.0,296.97,4
SHP100252,2025-01-15,ORD803676,CR001,UPS,Ground,West,5,15.85,19,18,6,16.0,122.24,19.14,0.0,0.0,0.0,0.0,0.0,141.38,5
SHP100253,2025-09-12,ORD804087,CR001,UPS,2nd Day Air,Northeast,2,12.46,17,12,24,35.5,401.5,69.16,4.95,0.0,18.5,0.0,0.0,494.12,3
SHP100254,2024-07-17,ORD803084,CR002,FedEx,Ground,South,6,7.97,17,22,8,22.0,228.36,35.47,0.0,0.0,0.0,0.0,0.0,263.83,4
SHP100255,2024-04-15,ORD803086,CR001,UPS,Ground,Midwest,5,8.44,23,8,22,29.5,280.84,28.24,4.95,0.0,0.0,0.0,0.0,314.03,5
SHP100256,2025-06-30,ORD802593,CR001,UPS,Next Day Air,South,7,1.87,18,25,11,36.0,767.52,81.81,0.0,0.0,0.0,0.0,0.0,849.33,5
SHP100257,2025-06-01,ORD800687,CR003,USPS,Ground Advantage,South,5,2.78,20,17,14,34.5,255.65,28.02,4.95,0.0,0.0,0.0,0.0,288.61,5
SHP100258,2024-07-02,ORD801754,CR003,USPS,Priority Mail,Northeast,6,14.73,16,4,11,15.0,136.35,16.39,0.0,6.75,0.0,0.0,0.0,159.49,4
SHP100259,2024-06-20,ORD800610,CR003,USPS,Ground Advantage,West,4,4.34,7,8,12,5.0,23.9,3.3,0.0,0.0,0.0,0.0,0.0,27.2,6
SHP100260,2025-03-22,ORD800983,CR003,USPS,Ground Advantage,West,2,4.04,25,17,21,64.5,673.38,119.13,0.0,0.0,0.0,0.0,0.0,792.51,3
SHP100261,2025-12-01,ORD802812,CR001,UPS,Ground,South,4,6.38,18,15,17,33.5,299.49,42.42,4.95,0.0,0.0,0.0,0.0,346.86,3
SHP100262,2024-01-14,ORD800596,CR001,UPS,Ground,Midwest,3,15.17,24,24,25,104.0,1454.96,240.97,0.0,0.0,0.0,0.0,0.0,1695.93,3
SHP100263,2025-01-24,ORD802721,CR003,USPS,Ground Advantage,Northeast,3,22.59,22,12,8,23.0,149.96,20.02,4.95,0.0,0.0,12.0,0.0,186.93,6
SHP100264,2025-02-25,ORD802921,CR003,USPS,Priority Mail,South,6,13.13,21,14,4,13.5,122.72,13.36,4.95,0.0,0.0,0.0,0.0,141.02,2
SHP100265,2025-09-16,ORD800145,CR003,USPS,Ground Advantage,West,7,3.45,10,13,20,19.0,129.96,22.0,4.95,0.0,0.0,0.0,0.0,156.91,7
SHP100266,2024-10-22,ORD804005,CR003,USPS,Priority Mail,West,5,15.44,17,12,18,26.5,278.78,33.11,0.0,0.0,0.0,0.0,0.0,311.89,5
SHP100267,2025-11-24,ORD801317,CR001,UPS,Ground,South,7,7.15,6,25,14,15.5,136.24,19.0,4.95,6.75,0.0,0.0,0.0,166.94,3
SHP100268,2024-07-25,ORD803960,CR001,UPS,Ground,West,7,8.88,22,4,24,15.5,136.24,15.46,0.0,6.75,0.0,0.0,0.0,158.46,6
SHP100269,2025-01-25,ORD802699,CR001,UPS,Ground,West,5,18.16,7,17,17,18.5,141.34,20.83,0.0,0.0,0.0,0.0,0.0,162.17,3
SHP100270,2024-12-05,ORD801590,CR001,UPS,Ground,West,8,5.32,16,10,18,21.0,235.83,30.23,4.95,6.75,0.0,0.0,0.0,277.76,6
SHP100271,2025-08-21,ORD803644,CR002,FedEx,Ground,South,8,12.96,6,5,4,13.0,125.19,21.71,0.0,0.0,0.0,0.0,0.0,146.9,2
SHP100272,2025-06-01,ORD800666,CR001,UPS,Ground,Midwest,4,5.46,13,22,18,37.5,335.25,50.76,0.0,0.0,0.0,0.0,0.0,386.01,3
SHP100273,2025-05-08,ORD804136,CR002,FedEx,Ground,Northeast,2,16.94,16,18,25,52.0,717.6,104.81,0.0,0.0,0.0,0.0,0.0,822.41,2
SHP100274,2025-02-27,ORD800924,CR002,FedEx,Ground,Midwest,3,6.05,12,7,20,12.5,83.62,12.18,0.0,0.0,0.0,0.0,0.0,95.8,3
SHP100275,2024-09-30,ORD800996,CR001,UPS,Ground,West,8,16.77,17,20,7,17.5,163.8,26.05,0.0,0.0,0.0,0.0,0.0,189.85,3
SHP100276,2025-06-21,ORD800665,CR001,UPS,Next Day Air,South,4,4.87,13,22,20,41.5,742.44,99.83,4.95,0.0,0.0,0.0,0.0,847.22,5
SHP100277,2024-11-03,ORD804185,CR002,FedEx,Ground,Midwest,4,6.68,19,11,10,15.5,112.84,17.01,4.95,0.0,0.0,0.0,0.0,134.8,4
SHP100278,2024-06-09,ORD802795,CR002,FedEx,Ground,Northeast,7,7.53,14,5,17,9.0,72.72,9.02,0.0,0.0,0.0,0.0,0.0,81.74,4
SHP100279,2025-07-31,ORD801535,CR004,XPO LTL,Standard LTL,West,6,141.16,19,37,37,187.5,156.19,23.12,0.0,0.0,0.0,0.0,0.0,179.31,6
SHP100280,2024-12-04,ORD800815,CR002,FedEx,Ground,South,7,1.96,25,21,15,57.0,954.75,142.38,4.95,6.75,0.0,0.0,0.0,1108.83,2
SHP100281,2024-03-09,ORD802825,CR002,FedEx,Ground,West,6,9.76,9,20,24,31.5,326.97,54.58,0.0,0.0,0.0,0.0,0.0,381.55,3
SHP100282,2024-12-29,ORD803203,CR002,FedEx,Express Saver,Midwest,5,27.88,6,22,4,28.0,370.16,54.8,4.95,0.0,0.0,0.0,0.0,429.91,4
SHP100283,2024-01-19,ORD800873,CR003,USPS,Ground Advantage,South,5,11.59,15,12,5,12.0,71.4,9.05,4.95,0.0,0.0,0.0,0.0,85.4,5
SHP100284,2025-06-09,ORD801469,CR003,USPS,Priority Mail,Northeast,4,3.11,10,23,10,17.0,132.94,21.0,0.0,0.0,0.0,0.0,0.0,153.94,5
SHP100285,2025-10-18,ORD800109,CR001,UPS,Ground,West,2,2.7,10,4,21,6.5,32.44,3.52,0.0,0.0,0.0,0.0,0.0,35.95,2
SHP100286,2025-06-27,ORD802669,CR002,FedEx,Express Saver,South,8,17.68,11,10,11,18.0,234.0,28.1,4.95,0.0,0.0,0.0,0.0,267.05,5
SHP100287,2025-08-06,ORD800545,CR001,UPS,Ground,Northeast,4,22.44,22,21,8,27.0,241.38,28.03,4.95,0.0,0.0,0.0,0.0,274.36,2
SHP100288,2025-06-13,ORD803159,CR002,FedEx,Ground,South,7,13.47,6,11,15,13.5,122.04,19.46,4.95,0.0,0.0,0.0,0.0,146.45,1
SHP100289,2024-05-30,ORD803823,CR003,USPS,Ground Advantage,Northeast,4,9.86,16,12,24,33.5,233.16,39.08,4.95,0.0,0.0,0.0,0.0,277.19,3
SHP100290,2025-12-10,ORD804163,CR001,UPS,Ground,West,3,15.87,24,19,16,52.5,734.48,131.3,4.95,0.0,18.5,0.0,0.0,889.23,5
SHP100291,2025-11-01,ORD802529,CR004,XPO LTL,Standard LTL,West,4,431.77,45,26,29,432.0,330.48,49.82,0.0,0.0,0.0,0.0,0.0,380.3,3
SHP100292,2025-09-06,ORD802446,CR002,FedEx,Ground,Northeast,4,6.86,7,24,4,7.0,44.17,6.63,0.0,0.0,0.0,0.0,0.0,50.8,3
SHP100293,2025-08-17,ORD800771,CR001,UPS,Next Day Air,South,7,3.41,8,6,12,4.5,67.32,7.7,0.0,6.75,0.0,0.0,0.0,81.77,5
SHP100294,2024-09-11,ORD803757,CR003,USPS,Ground Advantage,West,4,1.52,8,5,13,4.0,17.96,2.75,4.95,0.0,0.0,0.0,0.0,25.66,5
SHP100295,2024-03-30,ORD803799,CR002,FedEx,Ground,South,6,4.22,5,20,11,8.0,59.92,6.18,4.95,0.0,0.0,0.0,0.0,71.05,3
SHP100296,2025-04-18,ORD801847,CR003,USPS,Priority Mail,Midwest,6,22.04,15,7,6,22.5,251.1,26.78,0.0,0.0,0.0,0.0,0.0,277.88,4
SHP100297,2024-02-13,ORD803832,CR003,USPS,Ground Advantage,Northeast,3,1.18,16,22,16,41.0,267.32,29.49,4.95,0.0,0.0,0.0,0.0,301.76,3
SHP100298,2025-08-02,ORD800880,CR003,USPS,Ground Advantage,South,7,8.87,12,16,10,14.0,95.76,13.1,0.0,0.0,0.0,0.0,0.0,108.86,2
SHP100299,2024-03-25,ORD803337,CR001,UPS,Ground,South,2,12.43,22,7,21,23.5,183.3,29.5,0.0,0.0,0.0,0.0,0.0,212.8,4
SHP100300,2024-03-11,ORD801407,CR002,FedEx,2Day,Midwest,4,7.02,23,23,9,34.5,491.97,86.94,4.95,0.0,0.0,0.0,0.0,583.86,3
SHP100301,2024-08-24,ORD802556,CR004,XPO LTL,Standard LTL,West,4,307.69,51,38,40,558.0,465.93,56.24,0.0,0.0,0.0,0.0,24.0,546.17,6
SHP100302,2024-07-29,ORD803992,CR002,FedEx,Ground,West,4,25.38,8,10,21,25.5,234.6,33.56,4.95,0.0,0.0,0.0,0.0,273.11,2
SHP100303,2024-07-22,ORD803406,CR001,UPS,Ground,Northeast,8,10.0,8,21,13,16.0,149.76,22.3,4.95,0.0,0.0,0.0,0.0,177.01,3
SHP100304,2024-09-21,ORD800678,CR002,FedEx,Express Saver,West,6,1.27,4,24,20,14.0,159.74,18.99,4.95,6.75,18.5,0.0,0.0,208.93,5
SHP100305,2024-03-22,ORD801027,CR002,FedEx,Ground,West,7,14.24,21,9,12,16.5,149.16,17.83,0.0,0.0,0.0,0.0,0.0,166.99,3
SHP100306,2025-02-12,ORD802064,CR001,UPS,Ground,South,6,4.87,7,18,4,5.0,36.4,3.78,0.0,0.0,0.0,12.0,0.0,52.18,5
SHP100307,2024-11-13,ORD802261,CR004,XPO LTL,Expedited LTL,Midwest,7,206.93,51,23,51,430.5,508.42,52.08,0.0,0.0,0.0,0.0,0.0,560.5,5
SHP100308,2025-07-16,ORD802770,CR004,XPO LTL,Standard LTL,Northeast,3,414.31,21,27,41,414.5,292.22,34.21,0.0,0.0,0.0,0.0,0.0,326.44,6
SHP100309,2025-04-30,ORD801767,CR003,USPS,Priority Mail,Northeast,4,1.83,11,19,25,38.0,375.82,45.63,4.95,0.0,18.5,0.0,0.0,444.9,1
SHP100310,2025-08-11,ORD803957,CR001,UPS,Ground,Midwest,6,4.32,6,15,8,5.5,40.04,7.17,4.95,0.0,0.0,0.0,0.0,52.16,6
SHP100311,2024-06-21,ORD801093,CR004,XPO LTL,Standard LTL,Northeast,5,386.89,24,27,51,387.0,319.27,32.62,0.0,0.0,0.0,0.0,0.0,351.89,4
SHP100312,2025-02-19,ORD801607,CR001,UPS,Ground,Midwest,4,1.28,9,17,9,10.0,70.7,12.16,0.0,0.0,0.0,0.0,0.0,82.86,1
SHP100313,2024-02-21,ORD802063,CR003,USPS,Ground Advantage,Northeast,5,10.95,25,24,8,35.0,259.35,32.01,4.95,0.0,18.5,0.0,0.0,314.81,5
SHP100314,2024-06-11,ORD802597,CR002,FedEx,Ground,South,6,10.48,10,16,23,26.5,275.07,29.16,4.95,6.75,0.0,0.0,0.0,315.93,3
SHP100315,2025-07-18,ORD802068,CR002,FedEx,Ground,South,8,6.47,25,22,10,40.0,462.4,55.99,4.95,0.0,18.5,0.0,0.0,541.84,4
SHP100316,2024-04-11,ORD803007,CR001,UPS,2nd Day Air,West,5,18.44,10,4,14,18.5,204.98,21.15,4.95,0.0,0.0,0.0,0.0,231.08,4
